x-axis,1
second,Volt
-16.6000E-06,+4.6599998409E+00
-16.4000E-06,+4.6627342159E+00
-16.2000E-06,+4.6674217160E+00
-16.0000E-06,+4.6619529659E+00
-15.8000E-06,+4.6607810909E+00
-15.6000E-06,+4.6666404660E+00
-15.4000E-06,+4.6631248409E+00
-15.2000E-06,+4.6596092159E+00
-15.0000E-06,+4.6654685910E+00
-14.8000E-06,+4.6654685910E+00
-14.6000E-06,+4.6596092159E+00
-14.4000E-06,+4.6631248409E+00
-14.2000E-06,+4.6670310910E+00
-14.0000E-06,+4.6607810909E+00
-13.8000E-06,+4.6611717159E+00
-13.6000E-06,+4.6666404660E+00
-13.4000E-06,+4.6627342159E+00
-13.2000E-06,+4.6596092159E+00
-13.0000E-06,+4.6658592160E+00
-12.8000E-06,+4.6654685910E+00
-12.6000E-06,+4.6596092159E+00
-12.4000E-06,+4.6639060910E+00
-12.2000E-06,+4.6670310910E+00
-12.0000E-06,+4.6607810909E+00
-11.8000E-06,+4.6615623409E+00
-11.6000E-06,+4.6666404660E+00
-11.4000E-06,+4.6623435909E+00
-11.2000E-06,+4.6599998409E+00
-11.0000E-06,+4.6662498410E+00
-10.8000E-06,+4.6650779660E+00
-10.6000E-06,+4.6599998409E+00
-10.4000E-06,+4.6646873410E+00
-10.2000E-06,+4.6666404660E+00
-10.0000E-06,+4.6603904659E+00
-9.8000E-06,+4.6619529659E+00
-9.6000E-06,+4.6666404660E+00
-9.4000E-06,+4.6615623409E+00
-9.2000E-06,+4.6607810909E+00
-9.0000E-06,+4.6670310910E+00
-8.8000E-06,+4.6646873410E+00
-8.6000E-06,+4.6596092159E+00
-8.4000E-06,+4.6650779660E+00
-8.2000E-06,+4.6662498410E+00
-8.0000E-06,+4.6599998409E+00
-7.8000E-06,+4.6631248409E+00
-7.6000E-06,+4.6670310910E+00
-7.4000E-06,+4.6615623409E+00
-7.2000E-06,+4.6615623409E+00
-7.0000E-06,+4.6674217160E+00
-6.8000E-06,+4.6635154659E+00
-6.6000E-06,+4.6599998409E+00
-6.4000E-06,+4.6658592160E+00
-6.2000E-06,+4.6654685910E+00
-6.0000E-06,+4.6599998409E+00
-5.8000E-06,+4.6654685910E+00
-5.6000E-06,+4.6705467161E+00
-5.4000E-06,+4.6728904661E+00
-5.2000E-06,+4.6869529663E+00
-5.0000E-06,+4.7053123416E+00
-4.8000E-06,+4.7209373418E+00
-4.6000E-06,+4.7455467172E+00
-4.4000E-06,+4.7771873426E+00
-4.2000E-06,+4.8057029681E+00
-4.0000E-06,+4.8412498436E+00
-3.8000E-06,+4.8834373442E+00
-3.6000E-06,+4.9221092198E+00
-3.4000E-06,+4.9639060954E+00
-3.2000E-06,+5.0115623461E+00
-3.0000E-06,+5.0541404718E+00
-2.8000E-06,+5.0974998474E+00
-2.6000E-06,+5.1447654731E+00
-2.4000E-06,+5.1865623487E+00
-2.2000E-06,+5.2283592244E+00
-2.0000E-06,+5.2732811000E+00
-1.8000E-06,+5.3088279756E+00
-1.6000E-06,+5.3443748511E+00
-1.4000E-06,+5.3795311016E+00
-1.2000E-06,+5.4045311020E+00
-1.0000E-06,+5.4307029774E+00
-800.0E-09,+5.4557029777E+00
-600.0E-09,+5.4693748530E+00
-400.0E-09,+5.4838279782E+00
-200.0E-09,+5.4967186034E+00
-0.0E+00,+5.4971092284E+00
+200.0E-09,+5.4994529784E+00
+400.0E-09,+5.4990623534E+00
+600.0E-09,+5.4869529782E+00
+800.0E-09,+5.4779686031E+00
+1.0000E-06,+5.4646873529E+00
+1.2000E-06,+5.4412498525E+00
+1.4000E-06,+5.4221092272E+00
+1.6000E-06,+5.3994529769E+00
+1.8000E-06,+5.3685936015E+00
+2.0000E-06,+5.3424217261E+00
+2.2000E-06,+5.3123436006E+00
+2.4000E-06,+5.2740623500E+00
+2.6000E-06,+5.2420310996E+00
+2.8000E-06,+5.2080467241E+00
+3.0000E-06,+5.1685935985E+00
+3.2000E-06,+5.1369529730E+00
+3.4000E-06,+5.1045310975E+00
+3.6000E-06,+5.0689842220E+00
+3.8000E-06,+5.0389060965E+00
+4.0000E-06,+5.0107810961E+00
+4.2000E-06,+4.9783592206E+00
+4.4000E-06,+4.9549217203E+00
+4.6000E-06,+4.9346092200E+00
+4.8000E-06,+4.9099998446E+00
+5.0000E-06,+4.8943748444E+00
+5.2000E-06,+4.8853904693E+00
+5.4000E-06,+4.8705467190E+00
+5.6000E-06,+4.8646873439E+00
+5.8000E-06,+4.8662498440E+00
+6.0000E-06,+4.8631248439E+00
+6.2000E-06,+4.8666404690E+00
+6.4000E-06,+4.8795310942E+00
+6.6000E-06,+4.8873435943E+00
+6.8000E-06,+4.9002342195E+00
+7.0000E-06,+4.9221092198E+00
+7.2000E-06,+4.9389060950E+00
+7.4000E-06,+4.9580467203E+00
+7.6000E-06,+4.9857810957E+00
+7.8000E-06,+5.0088279711E+00
+8.0000E-06,+5.0330467215E+00
+8.2000E-06,+5.0646873469E+00
+8.4000E-06,+5.0900779723E+00
+8.6000E-06,+5.1139060977E+00
+8.8000E-06,+5.1459373481E+00
+9.0000E-06,+5.1721092235E+00
+9.2000E-06,+5.1959373489E+00
+9.4000E-06,+5.2252342243E+00
+9.6000E-06,+5.2474998496E+00
+9.8000E-06,+5.2670310999E+00
+10.0000E-06,+5.2932029753E+00
+10.2000E-06,+5.3099998506E+00
+10.4000E-06,+5.3228904758E+00
+10.6000E-06,+5.3412498510E+00
+10.8000E-06,+5.3494529762E+00
+11.0000E-06,+5.3557029763E+00
+11.2000E-06,+5.3658592264E+00
+11.4000E-06,+5.3662498514E+00
+11.6000E-06,+5.3646873514E+00
+11.8000E-06,+5.3674217264E+00
+12.0000E-06,+5.3599998513E+00
+12.2000E-06,+5.3510154762E+00
+12.4000E-06,+5.3459373511E+00
+12.6000E-06,+5.3310936009E+00
+12.8000E-06,+5.3150779757E+00
+13.0000E-06,+5.3049217255E+00
+13.2000E-06,+5.2842186002E+00
+13.4000E-06,+5.2639060999E+00
+13.6000E-06,+5.2482810997E+00
+13.8000E-06,+5.2244529743E+00
+14.0000E-06,+5.2010154740E+00
+14.2000E-06,+5.1849998487E+00
+14.4000E-06,+5.1592185983E+00
+14.6000E-06,+5.1361717230E+00
+14.8000E-06,+5.1197654727E+00
+15.0000E-06,+5.0974998474E+00
+15.2000E-06,+5.0764060971E+00
+15.4000E-06,+5.0635154719E+00
+15.6000E-06,+5.0435935966E+00
+15.8000E-06,+5.0248435963E+00
+16.0000E-06,+5.0162498462E+00
+16.2000E-06,+5.0025779710E+00
+16.4000E-06,+4.9896873458E+00
+16.6000E-06,+4.9861717208E+00
+16.8000E-06,+4.9791404706E+00
+17.0000E-06,+4.9721092205E+00
+17.2000E-06,+4.9756248456E+00
+17.4000E-06,+4.9756248456E+00
+17.6000E-06,+4.9748435956E+00
+17.8000E-06,+4.9838279707E+00
+18.0000E-06,+4.9908592208E+00
+18.2000E-06,+4.9947654709E+00
+18.4000E-06,+5.0096092211E+00
+18.6000E-06,+5.0217185963E+00
+18.8000E-06,+5.0310935964E+00
+19.0000E-06,+5.0498435967E+00
+19.2000E-06,+5.0662498469E+00
+19.4000E-06,+5.0771873471E+00
+19.6000E-06,+5.0963279724E+00
+19.8000E-06,+5.1142967227E+00
+20.0000E-06,+5.1264060978E+00
+20.2000E-06,+5.1467185981E+00
+20.4000E-06,+5.1650779734E+00
+20.6000E-06,+5.1767967236E+00
+20.8000E-06,+5.1955467239E+00
+21.0000E-06,+5.2111717241E+00
+21.2000E-06,+5.2205467242E+00
+21.4000E-06,+5.2357810995E+00
+21.6000E-06,+5.2482810997E+00
+21.8000E-06,+5.2541404747E+00
+22.0000E-06,+5.2658592249E+00
+22.2000E-06,+5.2736717250E+00
+22.4000E-06,+5.2740623500E+00
+22.6000E-06,+5.2814842252E+00
+22.8000E-06,+5.2842186002E+00
+23.0000E-06,+5.2795311001E+00
+23.2000E-06,+5.2818748502E+00
+23.4000E-06,+5.2795311001E+00
+23.6000E-06,+5.2697654750E+00
+23.8000E-06,+5.2678123499E+00
+24.0000E-06,+5.2607810998E+00
+24.2000E-06,+5.2471092246E+00
+24.4000E-06,+5.2412498496E+00
+24.6000E-06,+5.2307029744E+00
+24.8000E-06,+5.2146873492E+00
+25.0000E-06,+5.2068748490E+00
+25.2000E-06,+5.1951560989E+00
+25.4000E-06,+5.1771873486E+00
+25.6000E-06,+5.1674217235E+00
+25.8000E-06,+5.1545310983E+00
+26.0000E-06,+5.1369529730E+00
+26.2000E-06,+5.1275779729E+00
+26.4000E-06,+5.1162498477E+00
+26.6000E-06,+5.1002342225E+00
+26.8000E-06,+5.0928123473E+00
+27.0000E-06,+5.0846092222E+00
+27.2000E-06,+5.0709373470E+00
+27.4000E-06,+5.0658592219E+00
+27.6000E-06,+5.0607810969E+00
+27.8000E-06,+5.0502342217E+00
+28.0000E-06,+5.0482810967E+00
+28.2000E-06,+5.0474998467E+00
+28.4000E-06,+5.0400779716E+00
+28.6000E-06,+5.0416404716E+00
+28.8000E-06,+5.0455467216E+00
+29.0000E-06,+5.0420310966E+00
+29.2000E-06,+5.0471092217E+00
+29.4000E-06,+5.0549217218E+00
+29.6000E-06,+5.0557029718E+00
+29.8000E-06,+5.0631248469E+00
+30.0000E-06,+5.0736717221E+00
+30.2000E-06,+5.0767967221E+00
+30.4000E-06,+5.0861717222E+00
+30.6000E-06,+5.0990623474E+00
+30.8000E-06,+5.1045310975E+00
+31.0000E-06,+5.1150779727E+00
+31.2000E-06,+5.1295310979E+00
+31.4000E-06,+5.1349998480E+00
+31.6000E-06,+5.1459373481E+00
+31.8000E-06,+5.1603904733E+00
+32.0000E-06,+5.1658592234E+00
+32.2000E-06,+5.1756248486E+00
+32.4000E-06,+5.1889060988E+00
+32.6000E-06,+5.1928123488E+00
+32.8000E-06,+5.2010154740E+00
+33.0000E-06,+5.2115623491E+00
+33.2000E-06,+5.2131248491E+00
+33.4000E-06,+5.2182029742E+00
+33.6000E-06,+5.2264060993E+00
+33.8000E-06,+5.2248435993E+00
+34.0000E-06,+5.2267967243E+00
+34.2000E-06,+5.2318748494E+00
+34.4000E-06,+5.2275779744E+00
+34.6000E-06,+5.2271873493E+00
+34.8000E-06,+5.2291404744E+00
+35.0000E-06,+5.2213279743E+00
+35.2000E-06,+5.2174217242E+00
+35.4000E-06,+5.2170310992E+00
+35.6000E-06,+5.2076560991E+00
+35.8000E-06,+5.2017967240E+00
+36.0000E-06,+5.1994529739E+00
+36.2000E-06,+5.1877342238E+00
+36.4000E-06,+5.1807029737E+00
+36.6000E-06,+5.1767967236E+00
+36.8000E-06,+5.1642967234E+00
+37.0000E-06,+5.1557029733E+00
+37.2000E-06,+5.1517967232E+00
+37.4000E-06,+5.1396873480E+00
+37.6000E-06,+5.1314842229E+00
+37.8000E-06,+5.1287498479E+00
+38.0000E-06,+5.1174217227E+00
+38.2000E-06,+5.1103904726E+00
+38.4000E-06,+5.1088279726E+00
+38.6000E-06,+5.0990623474E+00
+38.8000E-06,+5.0935935974E+00
+39.0000E-06,+5.0943748474E+00
+39.2000E-06,+5.0873435973E+00
+39.4000E-06,+5.0838279722E+00
+39.6000E-06,+5.0869529723E+00
+39.8000E-06,+5.0822654722E+00
+40.0000E-06,+5.0803123472E+00
+40.2000E-06,+5.0853904722E+00
+40.4000E-06,+5.0842185972E+00
+40.6000E-06,+5.0838279722E+00
+40.8000E-06,+5.0916404723E+00
+41.0000E-06,+5.0920310973E+00
+41.2000E-06,+5.0939842224E+00
+41.4000E-06,+5.1025779725E+00
+41.6000E-06,+5.1053123475E+00
+41.8000E-06,+5.1080467226E+00
+42.0000E-06,+5.1185935977E+00
+42.2000E-06,+5.1224998478E+00
+42.4000E-06,+5.1260154728E+00
+42.6000E-06,+5.1373435980E+00
+42.8000E-06,+5.1420310981E+00
+43.0000E-06,+5.1451560981E+00
+43.2000E-06,+5.1560935983E+00
+43.4000E-06,+5.1599998483E+00
+43.6000E-06,+5.1631248484E+00
+43.8000E-06,+5.1740623486E+00
+44.0000E-06,+5.1771873486E+00
+44.2000E-06,+5.1787498486E+00
+44.4000E-06,+5.1881248488E+00
+44.6000E-06,+5.1892967238E+00
+44.8000E-06,+5.1885154738E+00
+45.0000E-06,+5.1963279739E+00
+45.2000E-06,+5.1963279739E+00
+45.4000E-06,+5.1947654739E+00
+45.6000E-06,+5.1998435989E+00
+45.8000E-06,+5.1978904739E+00
+46.0000E-06,+5.1939842238E+00
+46.2000E-06,+5.1971092239E+00
+46.4000E-06,+5.1939842238E+00
+46.6000E-06,+5.1877342238E+00
+46.8000E-06,+5.1896873488E+00
+47.0000E-06,+5.1849998487E+00
+47.2000E-06,+5.1779685986E+00
+47.4000E-06,+5.1787498486E+00
+47.6000E-06,+5.1728904735E+00
+47.8000E-06,+5.1646873484E+00
+48.0000E-06,+5.1639060984E+00
+48.2000E-06,+5.1580467233E+00
+48.4000E-06,+5.1490623482E+00
+48.6000E-06,+5.1490623482E+00
+48.8000E-06,+5.1428123481E+00
+49.0000E-06,+5.1346092230E+00
+49.2000E-06,+5.1346092230E+00
+49.4000E-06,+5.1299217229E+00
+49.6000E-06,+5.1213279728E+00
+49.8000E-06,+5.1224998478E+00
+50.0000E-06,+5.1185935977E+00
+50.2000E-06,+5.1115623476E+00
+50.4000E-06,+5.1131248476E+00
+50.6000E-06,+5.1111717226E+00
+50.8000E-06,+5.1057029725E+00
+51.0000E-06,+5.1088279726E+00
+51.2000E-06,+5.1084373476E+00
+51.4000E-06,+5.1041404725E+00
+51.6000E-06,+5.1088279726E+00
+51.8000E-06,+5.1092185976E+00
+52.0000E-06,+5.1060935975E+00
+52.2000E-06,+5.1115623476E+00
+52.4000E-06,+5.1150779727E+00
+52.6000E-06,+5.1127342226E+00
+52.8000E-06,+5.1193748477E+00
+53.0000E-06,+5.1236717228E+00
+53.2000E-06,+5.1221092228E+00
+53.4000E-06,+5.1291404729E+00
+53.6000E-06,+5.1338279730E+00
+53.8000E-06,+5.1330467229E+00
+54.0000E-06,+5.1404685981E+00
+54.2000E-06,+5.1463279731E+00
+54.4000E-06,+5.1451560981E+00
+54.6000E-06,+5.1521873482E+00
+54.8000E-06,+5.1580467233E+00
+55.0000E-06,+5.1564842233E+00
+55.2000E-06,+5.1623435984E+00
+55.4000E-06,+5.1674217235E+00
+55.6000E-06,+5.1650779734E+00
+55.8000E-06,+5.1709373485E+00
+56.0000E-06,+5.1752342236E+00
+56.2000E-06,+5.1721092235E+00
+56.4000E-06,+5.1764060986E+00
+56.6000E-06,+5.1791404736E+00
+56.8000E-06,+5.1748435986E+00
+57.0000E-06,+5.1779685986E+00
+57.2000E-06,+5.1803123486E+00
+57.4000E-06,+5.1744529736E+00
+57.6000E-06,+5.1767967236E+00
+57.8000E-06,+5.1779685986E+00
+58.0000E-06,+5.1709373485E+00
+58.2000E-06,+5.1717185985E+00
+58.4000E-06,+5.1721092235E+00
+58.6000E-06,+5.1642967234E+00
+58.8000E-06,+5.1642967234E+00
+59.0000E-06,+5.1642967234E+00
+59.2000E-06,+5.1560935983E+00
+59.4000E-06,+5.1553123483E+00
+59.6000E-06,+5.1549217233E+00
+59.8000E-06,+5.1467185981E+00
+60.0000E-06,+5.1463279731E+00
+60.2000E-06,+5.1455467231E+00
+60.4000E-06,+5.1377342230E+00
+60.6000E-06,+5.1373435980E+00
+60.8000E-06,+5.1377342230E+00
+61.0000E-06,+5.1303123479E+00
+61.2000E-06,+5.1291404729E+00
+61.4000E-06,+5.1303123479E+00
+61.6000E-06,+5.1236717228E+00
+61.8000E-06,+5.1240623478E+00
+62.0000E-06,+5.1264060978E+00
+62.2000E-06,+5.1205467228E+00
+62.4000E-06,+5.1213279728E+00
+62.6000E-06,+5.1244529728E+00
+62.8000E-06,+5.1197654727E+00
+63.0000E-06,+5.1205467228E+00
+63.2000E-06,+5.1248435978E+00
+63.4000E-06,+5.1213279728E+00
+63.6000E-06,+5.1232810978E+00
+63.8000E-06,+5.1295310979E+00
+64.0000E-06,+5.1260154728E+00
+64.2000E-06,+5.1283592229E+00
+64.4000E-06,+5.1342185980E+00
+64.6000E-06,+5.1318748479E+00
+64.8000E-06,+5.1342185980E+00
+65.0000E-06,+5.1404685981E+00
+65.2000E-06,+5.1385154730E+00
+65.4000E-06,+5.1412498481E+00
+65.6000E-06,+5.1486717232E+00
+65.8000E-06,+5.1463279731E+00
+66.0000E-06,+5.1486717232E+00
+66.2000E-06,+5.1553123483E+00
+66.4000E-06,+5.1529685982E+00
+66.6000E-06,+5.1541404733E+00
+66.8000E-06,+5.1611717234E+00
+67.0000E-06,+5.1588279733E+00
+67.2000E-06,+5.1599998483E+00
+67.4000E-06,+5.1658592234E+00
+67.6000E-06,+5.1627342234E+00
+67.8000E-06,+5.1631248484E+00
+68.0000E-06,+5.1685935985E+00
+68.2000E-06,+5.1646873484E+00
+68.4000E-06,+5.1639060984E+00
+68.6000E-06,+5.1685935985E+00
+68.8000E-06,+5.1642967234E+00
+69.0000E-06,+5.1627342234E+00
+69.2000E-06,+5.1666404734E+00
+69.4000E-06,+5.1615623484E+00
+69.6000E-06,+5.1596092233E+00
+69.8000E-06,+5.1631248484E+00
+70.0000E-06,+5.1576560983E+00
+70.2000E-06,+5.1545310983E+00
+70.4000E-06,+5.1580467233E+00
+70.6000E-06,+5.1529685982E+00
+70.8000E-06,+5.1494529732E+00
+71.0000E-06,+5.1521873482E+00
+71.2000E-06,+5.1467185981E+00
+71.4000E-06,+5.1435935981E+00
+71.6000E-06,+5.1467185981E+00
+71.8000E-06,+5.1420310981E+00
+72.0000E-06,+5.1381248480E+00
+72.2000E-06,+5.1416404731E+00
+72.4000E-06,+5.1369529730E+00
+72.6000E-06,+5.1330467229E+00
+72.8000E-06,+5.1369529730E+00
+73.0000E-06,+5.1338279730E+00
+73.2000E-06,+5.1299217229E+00
+73.4000E-06,+5.1346092230E+00
+73.6000E-06,+5.1314842229E+00
+73.8000E-06,+5.1287498479E+00
+74.0000E-06,+5.1330467229E+00
+74.2000E-06,+5.1310935979E+00
+74.4000E-06,+5.1287498479E+00
+74.6000E-06,+5.1338279730E+00
+74.8000E-06,+5.1322654729E+00
+75.0000E-06,+5.1303123479E+00
+75.2000E-06,+5.1361717230E+00
+75.4000E-06,+5.1357810980E+00
+75.6000E-06,+5.1334373479E+00
+75.8000E-06,+5.1396873480E+00
+76.0000E-06,+5.1385154730E+00
+76.2000E-06,+5.1369529730E+00
+76.4000E-06,+5.1432029731E+00
+76.6000E-06,+5.1439842231E+00
+76.8000E-06,+5.1420310981E+00
+77.0000E-06,+5.1482810982E+00
+77.2000E-06,+5.1482810982E+00
+77.4000E-06,+5.1459373481E+00
+77.6000E-06,+5.1521873482E+00
+77.8000E-06,+5.1521873482E+00
+78.0000E-06,+5.1498435982E+00
+78.2000E-06,+5.1557029733E+00
+78.4000E-06,+5.1560935983E+00
+78.6000E-06,+5.1529685982E+00
+78.8000E-06,+5.1584373483E+00
+79.0000E-06,+5.1580467233E+00
+79.2000E-06,+5.1549217233E+00
+79.4000E-06,+5.1596092233E+00
+79.6000E-06,+5.1596092233E+00
+79.8000E-06,+5.1549217233E+00
+80.0000E-06,+5.1596092233E+00
+80.2000E-06,+5.1592185983E+00
+80.4000E-06,+5.1545310983E+00
+80.6000E-06,+5.1584373483E+00
+80.8000E-06,+5.1576560983E+00
+81.0000E-06,+5.1521873482E+00
+81.2000E-06,+5.1557029733E+00
+81.4000E-06,+5.1549217233E+00
+81.6000E-06,+5.1494529732E+00
+81.8000E-06,+5.1525779732E+00
+82.0000E-06,+5.1517967232E+00
+82.2000E-06,+5.1463279731E+00
+82.4000E-06,+5.1490623482E+00
+82.6000E-06,+5.1486717232E+00
+82.8000E-06,+5.1424217231E+00
+83.0000E-06,+5.1455467231E+00
+83.2000E-06,+5.1451560981E+00
+83.4000E-06,+5.1396873480E+00
+83.6000E-06,+5.1424217231E+00
+83.8000E-06,+5.1428123481E+00
+84.0000E-06,+5.1369529730E+00
+84.2000E-06,+5.1396873480E+00
+84.4000E-06,+5.1400779730E+00
+84.6000E-06,+5.1349998480E+00
+84.8000E-06,+5.1381248480E+00
+85.0000E-06,+5.1392967230E+00
+85.2000E-06,+5.1342185980E+00
+85.4000E-06,+5.1377342230E+00
+85.6000E-06,+5.1392967230E+00
+85.8000E-06,+5.1342185980E+00
+86.0000E-06,+5.1373435980E+00
+86.2000E-06,+5.1396873480E+00
+86.4000E-06,+5.1353904730E+00
+86.6000E-06,+5.1389060980E+00
+86.8000E-06,+5.1416404731E+00
+87.0000E-06,+5.1377342230E+00
+87.2000E-06,+5.1412498481E+00
+87.4000E-06,+5.1443748481E+00
+87.6000E-06,+5.1400779730E+00
+87.8000E-06,+5.1435935981E+00
+88.0000E-06,+5.1471092232E+00
+88.2000E-06,+5.1428123481E+00
+88.4000E-06,+5.1463279731E+00
+88.6000E-06,+5.1502342232E+00
+88.8000E-06,+5.1459373481E+00
+89.0000E-06,+5.1486717232E+00
+89.2000E-06,+5.1525779732E+00
+89.4000E-06,+5.1478904732E+00
+89.6000E-06,+5.1506248482E+00
+89.8000E-06,+5.1541404733E+00
+90.0000E-06,+5.1498435982E+00
+90.2000E-06,+5.1525779732E+00
+90.4000E-06,+5.1557029733E+00
+90.6000E-06,+5.1510154732E+00
