x-axis,1,2
second,Volt,Volt
-20.00000E+00,,
-19.98000E+00,+1.00000E+00,+2.44650E+00
-19.96000E+00,+1.00000E+00,+2.48150E+00
-19.94000E+00,+1.00000E+00,+2.46400E+00
-19.92000E+00,+1.12500E+00,+2.48150E+00
-19.90000E+00,+1.06250E+00,+2.49900E+00
-19.88000E+00,+1.18750E+00,+2.49900E+00
-19.86000E+00,+1.18750E+00,+2.49900E+00
-19.84000E+00,+1.25000E+00,+2.53400E+00
-19.82000E+00,+1.37500E+00,+2.53400E+00
-19.80000E+00,+1.25000E+00,+2.53400E+00
-19.78000E+00,+1.37500E+00,+2.55150E+00
-19.76000E+00,+1.43750E+00,+2.55150E+00
-19.74000E+00,+1.43750E+00,+2.55150E+00
-19.72000E+00,+1.50000E+00,+2.60400E+00
-19.70000E+00,+1.50000E+00,+2.60400E+00
-19.68000E+00,+1.43750E+00,+2.56900E+00
-19.66000E+00,+1.68750E+00,+2.63900E+00
-19.64000E+00,+1.68750E+00,+2.63900E+00
-19.62000E+00,+1.68750E+00,+2.63900E+00
-19.60000E+00,+1.68750E+00,+2.63900E+00
-19.58000E+00,+1.75000E+00,+2.65650E+00
-19.56000E+00,+1.81250E+00,+2.67400E+00
-19.54000E+00,+1.93750E+00,+2.70900E+00
-19.52000E+00,+1.87500E+00,+2.67400E+00
-19.50000E+00,+2.00000E+00,+2.72650E+00
-19.48000E+00,+2.06250E+00,+2.70900E+00
-19.46000E+00,+2.00000E+00,+2.74400E+00
-19.44000E+00,+2.00000E+00,+2.74400E+00
-19.42000E+00,+2.12500E+00,+2.76150E+00
-19.40000E+00,+2.12500E+00,+2.77900E+00
-19.38000E+00,+2.25000E+00,+2.79650E+00
-19.36000E+00,+2.18750E+00,+2.79650E+00
-19.34000E+00,+2.25000E+00,+2.81400E+00
-19.32000E+00,+2.31250E+00,+2.79650E+00
-19.30000E+00,+2.31250E+00,+2.83150E+00
-19.28000E+00,+2.31250E+00,+2.83150E+00
-19.26000E+00,+2.43750E+00,+2.83150E+00
-19.24000E+00,+2.50000E+00,+2.86650E+00
-19.22000E+00,+2.50000E+00,+2.90150E+00
-19.20000E+00,+2.56250E+00,+2.88400E+00
-19.18000E+00,+2.56250E+00,+2.91900E+00
-19.16000E+00,+2.62500E+00,+2.91900E+00
-19.14000E+00,+2.68750E+00,+2.91900E+00
-19.12000E+00,+2.68750E+00,+2.93650E+00
-19.10000E+00,+2.75000E+00,+2.95400E+00
-19.08000E+00,+2.87500E+00,+2.98900E+00
